Start Time,Duration,Attributes,Title,Device Type,Bookmark,Country,Title_0,Title_1,Title_2,PST Start Time,Month,Day,Year
2023-11-12 03:38:06,0.555,,Beckham: Limited Series: Golden Balls (Episode 3),Sony Sony Android TV 2017 Smart TV,1.1225,US (United States),I Think You Should Leave with Tim Robinson,Season 3,I CAN DO WHATEVER I WANT. (Episode 2),2023-11-11 19:38:06-08:00,11,5,2023
2023-11-12 03:19:05,0.11083333333333334,,Beckham: Limited Series: Golden Balls (Episode 3),Sony Sony Android TV 2017 Smart TV,0.5677777777777777,US (United States),Black Mirror,Season 2,White Christmas (Episode 4),2023-11-11 19:19:05-08:00,11,5,2023
2023-11-12 02:38:12,0.45694444444444443,,Beckham: Limited Series: Golden Balls (Episode 3),Sony Sony Android TV 2017 Smart TV,0.45694444444444443,US (United States),Black Mirror,Season 4,USS Callister (Episode 1),2023-11-11 18:38:12-08:00,11,5,2023
2023-11-11 04:13:08,0.8825000000000001,Autoplayed: user action: User_Interaction; ,The Killer,Sony Sony Android TV 2017 Smart TV,0.8825000000000001,US (United States),Tour de France: Unchained,Season 1,Welcome to Hell (Episode 2),2023-11-10 20:13:08-08:00,11,4,2023
2023-11-11 03:30:21,0.4441666666666667,,Beckham: Limited Series: Seeing Red (Episode 2),Sony Sony Android TV 2017 Smart TV,1.0627777777777778,US (United States),Tour de France: Unchained,Season 1,Welcome to Hell (Episode 2),2023-11-10 19:30:21-08:00,11,4,2023
2023-11-11 03:06:44,0.3769444444444444,,Beckham: Limited Series: Seeing Red (Episode 2),Sony Sony Android TV 2017 Smart TV,0.6122222222222222,US (United States),Tour de France: Unchained,Season 1,The Grand Départ (Episode 1),2023-11-10 19:06:44-08:00,11,4,2023
2023-11-11 03:06:35,0.0005555555555555556,Autoplayed: user action: None; ,Beckham: Limited Series: Golden Balls (Episode 3),Sony Sony Android TV 2017 Smart TV,0.0005555555555555556,US (United States),Tour de France: Unchained,Season 1,The Grand Départ (Episode 1),2023-11-10 19:06:35-08:00,11,4,2023
2023-11-11 03:06:08,0.0005555555555555556,,Beckham: Limited Series: Golden Balls (Episode 3),Sony Sony Android TV 2017 Smart TV,0.0005555555555555556,US (United States),Tour de France: Unchained,Season 1,The Grand Départ (Episode 1),2023-11-10 19:06:08-08:00,11,4,2023
2023-11-11 03:05:41,0.006388888888888889,Autoplayed: user action: User_Interaction; ,Beckham: Limited Series: Seeing Red (Episode 2),Sony Sony Android TV 2017 Smart TV,0.2363888888888889,US (United States),White Noise,,,2023-11-10 19:05:41-08:00,11,4,2023
2023-11-11 03:05:27,0.0008333333333333334,Autoplayed: user action: None; ,American Made,Sony Sony Android TV 2017 Smart TV,1.7725,US (United States),War Machine,,,2023-11-10 19:05:27-08:00,11,4,2023
2023-11-11 03:05:11,0.0008333333333333334,,American Made,Sony Sony Android TV 2017 Smart TV,1.7719444444444443,US (United States),Documentary Now!,Season 4,"Soldier of Illusion, Part 2 (Episode 2)",2023-11-10 19:05:11-08:00,11,4,2023
2023-11-11 02:50:52,0.2313888888888889,,Beckham: Limited Series: Seeing Red (Episode 2),Sony Sony Android TV 2017 Smart TV,0.2313888888888889,US (United States),Zombieland,,,2023-11-10 18:50:52-08:00,11,4,2023
2023-11-06 04:10:08,0.7313888888888889,,American Made,Sony Sony Android TV 2017 Smart TV,1.771388888888889,US (United States),Zombieland,,,2023-11-05 20:10:08-08:00,11,6,2023
2023-11-04 01:37:00,0.9825,,American Made,Sony Sony Android TV 2017 Smart TV,0.9825,US (United States),Flight,,,2023-11-03 18:37:00-07:00,11,4,2023
2023-11-03 20:12:21,0.0005555555555555556,Autoplayed: user action: None; ,Beckham: Limited Series: The Kick (Episode 1),Sony Sony Android TV 2017 Smart TV,1.1166666666666667,US (United States),The Chronicles of Riddick,,,2023-11-03 13:12:21-07:00,11,4,2023
2023-10-27 02:18:32,0.7883333333333333,,Beckham: Limited Series: The Kick (Episode 1),Sony Sony Android TV 2017 Smart TV,1.1161111111111113,US (United States),Bullet Train,,,2023-10-26 19:18:32-07:00,10,3,2023
2023-10-16 04:02:35,0.29833333333333334,,Beckham: Limited Series: The Kick (Episode 1),Sony Sony Android TV 2017 Smart TV,0.3277777777777778,US (United States),Bo Burnham: Make Happy,,,2023-10-15 21:02:35-07:00,10,6,2023
2023-10-16 03:48:11,0.2288888888888889,,Untold: Hall of Shame,Sony Sony Android TV 2017 Smart TV,1.2300000000000002,US (United States),Bo Burnham: Make Happy,,,2023-10-15 20:48:11-07:00,10,6,2023
2023-10-16 03:05:05,0.5738888888888889,,Untold: Hall of Shame,Sony Sony Android TV 2017 Smart TV,0.9863888888888889,US (United States),Break Point,Season 1,Great Expectations (Episode 4),2023-10-15 20:05:05-07:00,10,6,2023
2023-10-16 02:55:04,0.1511111111111111,,Spiderhead,Sony Sony Android TV 2017 Smart TV,1.6147222222222224,US (United States),BEEF,Season 1,Just Not All at the Same Time (Episode 4),2023-10-15 19:55:04-07:00,10,6,2023
2023-10-16 02:53:00,0.0002777777777777778,Autoplayed: user action: None; ,I Think You Should Leave with Tim Robinson: Season 3: WHEN I FIRST THOUGHT OF THIS YOU DIDN’T EVEN HAVE HANDS UP THERE — YOU WERE JUST WALKING STRAIGHT UP THE WALL. (Episode 6),Sony Sony Android TV 2017 Smart TV,0.25055555555555553,US (United States),Break Point,Season 1,Great Expectations (Episode 4),2023-10-15 19:53:00-07:00,10,6,2023
2023-10-16 02:36:58,0.26361111111111113,,I Think You Should Leave with Tim Robinson: Season 3: WHEN I FIRST THOUGHT OF THIS YOU DIDN’T EVEN HAVE HANDS UP THERE — YOU WERE JUST WALKING STRAIGHT UP THE WALL. (Episode 6),Sony Sony Android TV 2017 Smart TV,0.26361111111111113,US (United States),Break Point,Season 1,California Dreaming (Episode 3),2023-10-15 19:36:58-07:00,10,6,2023
2023-10-15 04:47:04,0.18305555555555555,,"I Think You Should Leave with Tim Robinson: Season 3: DON’T JUST SAY “RELAX,” ACTUALLY RELAX. (Episode 5)",Sony Sony Android TV 2017 Smart TV,0.22666666666666668,US (United States),Jerry Maguire,,,2023-10-14 21:47:04-07:00,10,5,2023
2023-10-14 04:06:44,0.1936111111111111,,I Think You Should Leave with Tim Robinson: Season 3: CUT TO: WE’RE CHATTING ABOUT THIS AT YOUR BACHELOR PARTY. (Episode 3),Sony Sony Android TV 2017 Smart TV,0.26861111111111113,US (United States),BEEF,Season 1,I Am Inhabited by a Cry (Episode 3),2023-10-13 21:06:44-07:00,10,4,2023
2023-10-14 03:50:27,0.2652777777777778,,I Think You Should Leave with Tim Robinson: Season 2: Everyone just needs to be more in the moment. (Episode 4),Sony Sony Android TV 2017 Smart TV,0.2652777777777778,US (United States),BEEF,Season 1,I Am Inhabited by a Cry (Episode 3),2023-10-13 20:50:27-07:00,10,4,2023
2023-10-14 03:46:18,0.060833333333333336,,I Think You Should Leave with Tim Robinson: Season 2: They have a cake shop there Susan where the cakes just look stunning. (Episode 2),Sony Sony Android TV 2017 Smart TV,0.2652777777777778,US (United States),BEEF,Season 1,The Rapture of Being Alive (Episode 2),2023-10-13 20:46:18-07:00,10,4,2023
2023-09-18 04:03:18,0.10833333333333334,,Burnt,Sony Sony Android TV 2017 Smart TV,1.6122222222222222,US (United States),World War Z,,,2023-09-17 21:03:18-07:00,9,6,2023
2023-09-18 03:15:33,0.72,Autoplayed: user action: User_Interaction; ,Spiderhead,Sony Sony Android TV 2017 Smart TV,1.3352777777777778,US (United States),The Bourne Identity,,,2023-09-17 20:15:33-07:00,9,6,2023
2023-09-11 04:13:17,0.18166666666666664,,Break Point: Season 1: Saints and Sinners (Episode 7),Sony Sony Android TV 2017 Smart TV,0.18166666666666664,US (United States),Ozark,Season 4,Pound of Flesh and Still Kickin' (Episode 11),2023-09-10 21:13:17-07:00,9,6,2023
2023-09-11 03:48:06,0.36,,Break Point: Season 1: Belonging (Episode 6),Sony Sony Android TV 2017 Smart TV,0.7155555555555555,US (United States),Ozark,Season 4,You're the Boss (Episode 10),2023-09-10 20:48:06-07:00,9,6,2023
2023-09-11 03:46:08,0.012777777777777779,,Anchorman 2: The Legend Continues,Sony Sony Android TV 2017 Smart TV,0.030555555555555555,US (United States),Full Swing,Season 1,Golf Is Hard (Episode 7),2023-09-10 20:46:08-07:00,9,6,2023
2023-09-11 02:59:05,0.22805555555555557,,Burnt,Sony Sony Android TV 2017 Smart TV,1.4294444444444445,US (United States),Ozark,Season 4,Pick a God and Pray (Episode 9),2023-09-10 19:59:05-07:00,9,6,2023
2023-09-11 02:21:58,0.4825,,Burnt,Sony Sony Android TV 2017 Smart TV,1.1022222222222222,US (United States),Ozark,Season 4,Pick a God and Pray (Episode 9),2023-09-10 19:21:58-07:00,9,6,2023
2023-09-11 01:50:20,0.19527777777777777,,Burnt,Sony Sony Android TV 2017 Smart TV,0.55,US (United States),Ozark,Season 4,The Cousin of Death (Episode 8),2023-09-10 18:50:20-07:00,9,6,2023
2023-09-10 04:36:24,0.21166666666666667,,Burnt,Sony Sony Android TV 2017 Smart TV,0.30527777777777776,US (United States),Ozark,Season 4,The Cousin of Death (Episode 8),2023-09-09 21:36:24-07:00,9,5,2023
2023-09-10 04:27:33,0.11888888888888889,,Between Two Ferns: The Movie,Sony Sony Android TV 2017 Smart TV,0.1611111111111111,US (United States),Ozark,Season 4,Sanctified (Episode 7),2023-09-09 21:27:33-07:00,9,5,2023
2023-09-10 03:44:38,0.46444444444444444,,Arrival,Sony Sony Android TV 2017 Smart TV,0.9947222222222222,US (United States),Full Swing,Season 1,Everything Has Led to This (Episode 8),2023-09-09 20:44:38-07:00,9,5,2023
2023-08-29 03:49:29,0.43583333333333335,,The Big Short,Sony Sony Android TV 2017 Smart TV,0.6894444444444444,US (United States),Full Swing,Season 1,Imposter Syndrome (Episode 4),2023-08-28 20:49:29-07:00,8,0,2023
2023-08-29 03:40:32,0.12638888888888888,Autoplayed: user action: User_Interaction; ,Untold: Swamp Kings: Season 1: The Pain of Greatness (Episode 4),Sony Sony Android TV 2017 Smart TV,0.7438888888888888,US (United States),Full Swing,Season 1,Money or Legacy (Episode 3),2023-08-28 20:40:32-07:00,8,0,2023
2023-08-28 04:06:29,0.2997222222222222,,Untold: Swamp Kings: Season 1: The Pain of Greatness (Episode 4),Sony Sony Android TV 2017 Smart TV,0.6177777777777778,US (United States),Full Swing,Season 1,Money or Legacy (Episode 3),2023-08-27 21:06:29-07:00,8,6,2023
2023-08-26 05:04:03,0.18694444444444444,,Untold: Swamp Kings: Season 1: The Pain of Greatness (Episode 4),Sony Sony Android TV 2017 Smart TV,0.3183333333333333,US (United States),Ozark,Season 3,Wartime (Episode 1),2023-08-25 22:04:03-07:00,8,4,2023
2023-08-26 04:35:29,0.4425,,Untold: Swamp Kings: Season 1: Trouble in the Swamp (Episode 3),Sony Sony Android TV 2017 Smart TV,0.7747222222222223,US (United States),Minority Report,,,2023-08-25 21:35:29-07:00,8,4,2023
2023-08-26 04:05:42,0.4677777777777778,,Untold: Swamp Kings: Season 1: A New Chapter (Episode 2),Sony Sony Android TV 2017 Smart TV,0.7775000000000001,US (United States),Minority Report,,,2023-08-25 21:05:42-07:00,8,4,2023
2023-08-26 03:27:32,0.6033333333333333,,Untold: Swamp Kings: Season 1: Go Hard or Go Home (Episode 1),Sony Sony Android TV 2017 Smart TV,0.7197222222222223,US (United States),Minority Report,,,2023-08-25 20:27:32-07:00,8,4,2023
2023-08-26 03:24:48,0.036944444444444446,,Untold: Swamp Kings: Season 1: Go Hard or Go Home (Episode 1),Sony Sony Android TV 2017 Smart TV,0.08499999999999999,US (United States),Ozark,Season 3,Wartime (Episode 1),2023-08-25 20:24:48-07:00,8,4,2023
2023-08-22 03:14:42,0.41305555555555556,,Untold: Hall of Shame,Sony Sony Android TV 2017 Smart TV,0.41333333333333333,US (United States),Ozark,Season 2,The Gold Coast (Episode 10),2023-08-21 20:14:42-07:00,8,0,2023
2023-08-22 03:08:39,0.03972222222222222,,Quarterback: Season 1: The Final Chapter (Episode 8),Sony Sony Android TV 2017 Smart TV,0.9005555555555556,US (United States),World War Z,,,2023-08-21 20:08:39-07:00,8,0,2023
2023-08-22 02:56:25,0.16083333333333333,,Untold: Johnny Football,Sony Sony Android TV 2017 Smart TV,1.1605555555555556,US (United States),Ozark,Season 2,One Way Out (Episode 7),2023-08-21 19:56:25-07:00,8,0,2023
2023-08-18 18:23:19,0.8458333333333333,,Untold: Johnny Football,Sony Sony Android TV 2017 Smart TV,1.0002777777777778,US (United States),Ozark,Season 2,Game Day (Episode 5),2023-08-18 11:23:19-07:00,8,4,2023
2023-08-18 18:06:40,0.15416666666666667,Autoplayed: user action: User_Interaction; ,Untold: Johnny Football,Sony Sony Android TV 2017 Smart TV,0.15416666666666667,US (United States),Ozark,Season 2,Stag (Episode 4),2023-08-18 11:06:40-07:00,8,4,2023
2023-08-14 03:46:42,0.9466666666666667,Autoplayed: user action: User_Interaction; ,Untold: Johnny Football,Sony Sony Android TV 2017 Smart TV,0.9874999999999999,US (United States),Full Swing,Season 1,Frenemies (Episode 1),2023-08-13 20:46:42-07:00,8,6,2023
2023-08-14 03:08:09,0.6116666666666667,,Quarterback: Season 1: The Final Chapter (Episode 8),Sony Sony Android TV 2017 Smart TV,0.8622222222222222,US (United States),Ozark,Season 2,Once a Langmore... (Episode 3),2023-08-13 20:08:09-07:00,8,6,2023
2023-08-14 02:27:37,0.6552777777777778,,Quarterback: Season 1: Win or Go Home (Episode 7),Sony Sony Android TV 2017 Smart TV,0.725,US (United States),Ozark,Season 2,Once a Langmore... (Episode 3),2023-08-13 19:27:37-07:00,8,6,2023
2023-08-14 02:11:09,0.2663888888888889,Autoplayed: user action: User_Interaction; ,Quarterback: Season 1: Under Pressure (Episode 6),Sony Sony Android TV 2017 Smart TV,0.7983333333333333,US (United States),Ozark,Season 2,Once a Langmore... (Episode 3),2023-08-13 19:11:09-07:00,8,6,2023
2023-08-12 05:17:00,0.975,,"Alone: Season 9: Fight, Flight or Freeze (Episode 11)",Netflix Chrome MAC (Cadmium) HTML 5,0.9961111111111111,US (United States),Ozark,Season 2,The Precious Blood of Jesus (Episode 2),2023-08-11 22:17:00-07:00,8,4,2023
2023-08-09 02:36:27,0.9983333333333333,,Alone: Season 9: Winter's Grasp (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,1.0161111111111112,US (United States),Ozark,Season 2,Reparations (Episode 1),2023-08-08 19:36:27-07:00,8,1,2023
2023-08-07 03:08:05,1.001111111111111,,Alone: Season 9: The Ice Up (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,1.0188888888888887,US (United States),Ozark,Season 1,"Coffee, Black (Episode 9)",2023-08-06 20:08:05-07:00,8,6,2023
2023-08-07 02:05:16,1.0075,,Alone: Season 9: Gut Feeling (Episode 8),Netflix Chrome MAC (Cadmium) HTML 5,1.01,US (United States),Ozark,Season 1,"Coffee, Black (Episode 9)",2023-08-06 19:05:16-07:00,8,6,2023
2023-08-05 03:18:44,1.0038888888888888,Autoplayed: user action: User_Interaction; ,Alone: Season 9: The Birds (Episode 7),Sony Sony Android TV 2017 Smart TV,1.0227777777777778,US (United States),Ozark,Season 1,"Coffee, Black (Episode 9)",2023-08-04 20:18:44-07:00,8,4,2023
2023-08-03 03:05:19,0.0008333333333333334,,Alone: Season 9: The Birds (Episode 7),Sony Sony Android TV 2017 Smart TV,0.0016666666666666668,US (United States),Ozark,Season 1,Kaleidoscope (Episode 8),2023-08-02 20:05:19-07:00,8,2,2023
2023-08-03 02:02:56,1.0025,Autoplayed: user action: User_Interaction; ,Alone: Season 9: The Weasel (Episode 6),Sony Sony Android TV 2017 Smart TV,1.021111111111111,US (United States),Ozark,Season 1,Nest Box (Episode 7),2023-08-02 19:02:56-07:00,8,2,2023
2023-07-31 03:48:55,0.45555555555555555,,Quarterback: Season 1: Under Pressure (Episode 6),Sony Sony Android TV 2017 Smart TV,0.5083333333333333,US (United States),Ozark,Season 1,Book of Ruth (Episode 6),2023-07-30 20:48:55-07:00,7,6,2023
2023-07-31 03:34:38,0.23277777777777778,,Quarterback: Season 1: Roller Coaster (Episode 5),Sony Sony Android TV 2017 Smart TV,0.7258333333333333,US (United States),Ozark,Season 1,Ruling Days (Episode 5),2023-07-30 20:34:38-07:00,7,6,2023
2023-07-31 03:01:16,0.29194444444444445,Autoplayed: user action: User_Interaction; ,Quarterback: Season 1: Roller Coaster (Episode 5),Sony Sony Android TV 2017 Smart TV,0.4330555555555556,US (United States),Ozark,Season 1,Tonight We Improvise (Episode 4),2023-07-30 20:01:16-07:00,7,6,2023
2023-07-31 02:29:34,0.5169444444444445,,Quarterback: Season 1: Mind Games (Episode 4),Sony Sony Android TV 2017 Smart TV,0.6913888888888889,US (United States),Ozark,Season 1,Tonight We Improvise (Episode 4),2023-07-30 19:29:34-07:00,7,6,2023
2023-07-31 02:03:05,0.0325,,Quarterback: Season 1: Mind Games (Episode 4),Sony Sony Android TV 2017 Smart TV,0.03833333333333333,US (United States),Ozark,Season 1,My Dripping Sleep (Episode 3),2023-07-30 19:03:05-07:00,7,6,2023
2023-07-31 01:30:06,0.5227777777777778,,Quarterback: Season 1: Kings of Pain (Episode 3),Sony Sony Android TV 2017 Smart TV,0.6916666666666667,US (United States),Ozark,Season 1,Blue Cat (Episode 2),2023-07-30 18:30:06-07:00,7,6,2023
2023-07-30 02:46:56,1.2002777777777778,,They Cloned Tyrone,Sony Sony Android TV 2017 Smart TV,1.2075,US (United States),Break Point,Season 1,California Dreaming (Episode 3),2023-07-29 19:46:56-07:00,7,5,2023
2023-07-30 02:24:32,0.3458333333333333,Autoplayed: user action: User_Interaction; ,Quarterback: Season 1: Homecoming (Episode 2),Sony Sony Android TV 2017 Smart TV,0.6552777777777778,US (United States),Break Point,Season 1,Take the Crown (Episode 2),2023-07-29 19:24:32-07:00,7,5,2023
2023-07-24 03:43:54,0.0005555555555555556,Autoplayed: user action: None; ,Alone: Season 9: The Weasel (Episode 6),Sony Sony Android TV 2017 Smart TV,0.0005555555555555556,US (United States),Break Point,Season 1,The Maverick (Episode 1),2023-07-23 20:43:54-07:00,7,6,2023
2023-07-24 03:14:48,0.4552777777777778,,Alone: Season 9: The Land Giveth... (Episode 5),Sony Sony Android TV 2017 Smart TV,1.0077777777777779,US (United States),Better Call Saul,Season 5,Something Unforgivable (Episode 10),2023-07-23 20:14:48-07:00,7,6,2023
2023-07-24 02:28:23,0.5330555555555556,Autoplayed: user action: User_Interaction; ,Alone: Season 9: The Land Giveth... (Episode 5),Sony Sony Android TV 2017 Smart TV,0.5505555555555556,US (United States),Better Call Saul,Season 5,Something Unforgivable (Episode 10),2023-07-23 19:28:23-07:00,7,6,2023
2023-07-23 03:20:19,1.0141666666666667,,Alone: Season 9: The Beaver (Episode 4),Sony Sony Android TV 2017 Smart TV,1.0330555555555554,US (United States),Better Call Saul,Season 5,Bad Choice Road (Episode 9),2023-07-22 20:20:19-07:00,7,5,2023
2023-07-23 02:48:02,0.5016666666666667,Autoplayed: user action: User_Interaction; ,Alone: Season 9: The Law of the Land (Episode 3),Sony Sony Android TV 2017 Smart TV,1.0305555555555554,US (United States),Better Call Saul,Season 5,Bagman (Episode 8),2023-07-22 19:48:02-07:00,7,5,2023
2023-07-22 03:54:30,0.5111111111111111,Autoplayed: user action: User_Interaction; ,Alone: Season 9: The Law of the Land (Episode 3),Sony Sony Android TV 2017 Smart TV,0.5291666666666667,US (United States),Better Call Saul,Season 5,JMM (Episode 7),2023-07-21 20:54:30-07:00,7,4,2023
